Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Comoros,COM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,120.3654,121.4582,122.551,123.0512,123.5514,124.0516,124.5518,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,125.052,123.8102,122.5684,121.3266,120.0848,118.843,116.7146,114.5862,112.4578,110.3294,108.201,106.349,104.497,102.645,100.793,98.941,97.5918,96.2426,94.8934,93.5442,92.195,89.6594,87.1238,84.5882,82.0526,79.517,78.5028,77.4886,76.4744,75.4602,74.446,72.627,70.808,68.989,67.17,65.351,
Cabo Verde,CPV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,116.637,117.344,118.051,118.0258,118.0006,117.9754,117.9502,117.925,117.5814,117.2378,116.8942,116.5506,116.207,115.3642,114.5214,113.6786,112.8358,111.993,111.052,110.111,109.17,108.229,107.288,107.633,107.978,108.323,108.668,109.013,109.0046,108.9962,108.9878,108.9794,108.971,108.3342,107.6974,107.0606,106.4238,105.787,104.4928,103.1986,101.9044,100.6102,99.316,98.2968,97.2776,96.2584,95.2392,94.22,91.1062,87.9924,84.8786,81.7648,78.651,77.6726,76.6942,75.7158,74.7374,73.759,
Costa Rica,CRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,118.9184,118.6612,118.404,116.2062,114.0084,111.8106,109.6128,107.415,105.2566,103.0982,100.9398,98.7814,96.623,97.0436,97.4642,97.8848,98.3054,98.726,98.4066,98.0872,97.7678,97.4484,97.129,96.764,96.399,96.034,95.669,95.304,94.5938,93.8836,93.1734,92.4632,91.753,90.0372,88.3214,86.6056,84.8898,83.174,80.4972,77.8204,75.1436,72.4668,69.79,68.73,67.67,66.61,65.55,64.49,63.4048,62.3196,61.2344,60.1492,59.064,57.943,56.822,55.701,54.58,53.459,
Caribbean small states,CSS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,146.7437807,146.9002317,147.069164,145.6199374,144.3085385,143.0530896,141.1651066,138.9919905,135.9761169,133.1928006,130.7335667,128.5467752,126.6295451,123.9093139,121.1442241,118.2571781,115.0486912,111.7231027,110.2008751,108.7206873,107.3377245,106.1689393,105.0901581,102.3976007,99.65234322,96.79440959,93.76765759,90.6275457,89.28063551,87.89650879,86.51211571,85.15310016,83.80327962,82.60041672,81.3579445,80.04123529,78.61279909,77.06334513,75.33183335,73.61476648,71.98222375,70.48665832,69.11069997,67.95750075,66.87216218,65.83507809,64.85299093,63.87224487,62.73169718,61.54816175,60.28361333,58.97198136,57.57641448,56.43607681,55.25675793,54.05760745,52.80646772,51.53344875,
Cuba,CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.0398,111.5194,119.999,122.0792,124.1594,126.2396,128.3198,130.4,132.8796,135.3592,137.8388,140.3184,142.798,136.4782,130.1584,123.8386,117.5188,111.199,106.099,100.999,95.899,90.799,85.699,85.699,85.699,85.699,85.699,85.699,82.4,79.101,75.802,72.503,69.204,69.242,69.28,69.318,69.356,69.394,65.33,61.266,57.202,53.138,49.074,48.7666,48.4592,48.1518,47.8444,47.537,48.1398,48.7426,49.3454,49.9482,50.551,49.1702,47.7894,46.4086,45.0278,43.647,
Curacao,CUW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.7542,102.5856,99.417,96.7096,94.0022,91.2948,88.5874,85.88,81.6764,77.4728,73.2692,69.0656,64.862,62.9636,61.0652,59.1668,57.2684,55.37,54.466,53.562,52.658,51.754,50.85,51.076,51.302,51.528,51.754,51.98,51.8896,51.7992,51.7088,51.6184,51.528,49.927,48.326,46.725,45.124,43.523,42.1554,40.7878,39.4202,38.0526,36.685,36.0954,35.5058,34.9162,34.3266,33.737,33.8264,33.9158,34.0052,34.0946,34.184,33.7548,33.3256,32.8964,32.4672,32.038,
Cayman Islands,CYM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.0666,28.4048,25.743,24.6996,23.6562,22.6128,21.5694,20.526,20.608,20.69,20.772,20.854,20.936,22.684,24.432,26.18,27.928,29.676,31.3914,33.1068,34.8222,36.5376,38.253,37.5272,36.8014,36.0756,35.3498,34.624,32.5656,30.5072,28.4488,26.3904,24.332,22.0764,19.8208,17.5652,15.3096,13.054,11.8884,10.7228,9.5572,8.3916,7.226,7.0678,6.9096,6.7514,6.5932,6.435,6.1802,5.9254,5.6706,5.4158,5.161,5.0452,4.9294,4.8136,4.6978,4.582,
Czech Republic,CZE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.9544,47.9232,47.892,47.6538,47.4156,47.1774,46.9392,46.701,47.4402,48.1794,48.9186,49.6578,50.397,52.1382,53.8794,55.6206,57.3618,59.103,57.85,56.597,55.344,54.091,52.838,52.3704,51.9028,51.4352,50.9676,50.5,48.6178,46.7356,44.8534,42.9712,41.089,36.184,31.279,26.374,21.469,16.564,15.5232,14.4824,13.4416,12.4008,11.36,11.3114,11.2628,11.2142,11.1656,11.117,11.103,11.089,11.075,11.061,11.047,10.8366,10.6262,10.4158,10.2054,9.995,
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,37.8706,40.1368,42.403,43.7524,45.1018,46.4512,47.8006,49.15,47.776,46.402,45.028,43.654,42.28,39.7486,37.2172,34.6858,32.1544,29.623,28.1902,26.7574,25.3246,23.8918,22.459,21.3598,20.2606,19.1614,18.0622,16.963,16.752,16.541,16.33,16.119,15.908,15.3492,14.7904,14.2316,13.6728,13.114,12.9652,12.8164,12.6676,12.5188,12.37,11.8502,11.3304,10.8106,10.2908,9.771,9.4294,9.0878,8.7462,8.4046,8.063,7.7574,7.4518,7.1462,6.8406,6.535,
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.1298,44.3484,45.567,46.836,48.105,49.374,50.643,51.912,52.2188,52.5256,52.8324,53.1392,53.446,53.4002,53.3544,53.3086,53.2628,53.217,53.1284,53.0398,52.9512,52.8626,52.774,52.2102,51.6464,51.0826,50.5188,49.955,49.0572,48.1594,47.2616,46.3638,45.466,43.6466,41.8272,40.0078,38.1884,36.369,35.279,34.189,33.099,32.009,30.919,29.7976,28.6762,27.5548,26.4334,25.312,24.592,23.872,23.152,22.432,21.712,21.1378,20.5636,19.9894,19.4152,18.841,
Dominica,DMA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.1754,45.0442,45.913,45.5242,45.1354,44.7466,44.3578,43.969,40.693,37.417,34.141,30.865,27.589,26.2812,24.9734,23.6656,22.3578,21.05,19.2538,17.4576,15.6614,13.8652,12.069,11.499,10.929,10.359,9.789,9.219,9.1554,9.0918,9.0282,8.9646,8.901,8.7222,8.5434,8.3646,8.1858,8.007,7.7292,7.4514,7.1736,6.8958,6.618,6.4682,6.3184,6.1686,6.0188,5.869,5.5824,5.2958,5.0092,4.7226,4.436,4.3734,4.3108,4.2482,4.1856,4.123,
Dominican Republic,DOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,167.0996,165.6988,164.298,161.0394,157.7808,154.5222,151.2636,148.005,144.5842,141.1634,137.7426,134.3218,130.901,127.9212,124.9414,121.9616,118.9818,116.002,114.9212,113.8404,112.7596,111.6788,110.598,110.5184,110.4388,110.3592,110.2796,110.2,111.0194,111.8388,112.6582,113.4776,114.297,113.6374,112.9778,112.3182,111.6586,110.999,110.719,110.439,110.159,109.879,109.599,109.4194,109.2398,109.0602,108.8806,108.701,107.0856,105.4702,103.8548,102.2394,100.624,99.4934,98.3628,97.2322,96.1016,94.971,
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,123.8892,124.7566,125.624,123.5016,121.3792,119.2568,117.1344,115.012,112.6814,110.3508,108.0202,105.6896,103.359,101.6092,99.8594,98.1096,96.3598,94.61,86.0068,77.4036,68.8004,60.1972,51.594,47.8858,44.1776,40.4694,36.7612,33.053,31.3024,29.5518,27.8012,26.0506,24.3,22.4138,20.5276,18.6414,16.7552,14.869,13.8312,12.7934,11.7556,10.7178,9.68,9.6814,9.6828,9.6842,9.6856,9.687,10.0608,10.4346,10.8084,11.1822,11.556,11.2724,10.9888,10.7052,10.4216,10.138,
East Asia & Pacific (excluding high income),EAP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,75.21195137,74.54177755,73.72291201,71.40985447,69.06116673,66.68935,64.31802835,61.93043371,57.84357784,53.90069711,50.15662216,46.60442522,43.31336265,41.56150005,39.7748402,37.78811324,35.5504637,33.09000828,32.67295929,32.24238623,31.87883108,31.52259682,31.19972813,31.20991767,31.32103581,31.51683862,31.76767577,32.06059856,30.99718035,29.99741318,29.0505463,28.19458985,27.39737606,26.46803344,25.49831371,24.43755948,23.18439988,21.8639287,21.78780617,21.58565532,21.2462365,20.76833142,20.16608418,19.5196252,19.05107053,18.82484303,18.76503485,18.94819851,19.58575564,20.3147095,21.00434506,21.64548706,22.20800421,22.39287599,22.52617056,22.62485481,22.6344734,22.54565615,
Early-demographic dividend,EAR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,116.3972204,116.7127689,117.0326338,117.175716,117.2376582,117.2087257,117.120469,116.9560903,116.1721922,115.4780888,114.8953498,114.2395201,113.6704494,113.0922704,112.5441078,112.0004565,111.5423947,111.0727181,110.206306,109.3234551,108.4228918,107.4771649,106.524735,104.8043518,103.0502343,101.261132,99.42832379,97.57680214,95.29354929,93.03104262,90.810804,88.58401991,86.38882168,83.76030396,81.11840156,78.44814996,75.75140152,73.02714503,70.78657009,68.54276068,66.2994283,64.02801107,61.75193578,59.82701769,57.92298808,56.04427915,54.18932509,52.34829264,50.93550228,49.52492209,48.10408292,46.67492598,45.22855976,44.20325304,43.16255643,42.10962881,41.0305531,39.94798417,
East Asia & Pacific,EAS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,65.91856053,65.00035741,64.12365507,62.13235173,60.23994308,58.48779692,56.8378249,55.24917325,52.19619977,49.04611638,45.94350609,42.89524832,39.99422495,38.42339228,36.80499325,35.04066953,33.08606918,30.92602297,30.56914971,30.19870923,29.88615362,29.57408203,29.29824631,29.29663439,29.36874643,29.49473,29.64692916,29.81185717,28.77760156,27.80772693,26.90551026,26.09041885,25.3499258,24.51302402,23.64647198,22.70115771,21.59344892,20.42144403,20.37819246,20.23527667,19.98189545,19.60601036,19.12536128,18.58665363,18.19071368,17.99408196,17.92696673,18.06161645,18.59520198,19.20319361,19.77528289,20.30218727,20.76051358,20.88887364,20.98116098,21.05471635,21.05797696,20.99047869,
Europe & Central Asia (excluding high income),ECA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.30110941,47.78441582,47.399983,46.44930732,45.64798407,45.21393597,45.00566192,45.02028485,45.6626438,46.24498559,46.70522863,46.99817651,47.26733879,47.73277696,48.23251964,48.76751955,49.2889788,49.79219254,50.29539538,50.84010707,51.44394744,52.05892057,52.74431636,53.25435412,53.66853054,53.9527905,54.15278224,54.26358687,54.22277204,54.15643509,54.09605806,54.04487458,53.99153809,51.62936891,49.25941721,46.88198772,44.48677722,42.07538714,39.9725784,37.85534128,35.72533288,33.58035765,31.42838295,31.28788103,31.16769214,31.06165442,30.94905991,30.82271003,30.39772544,29.99182059,29.58162565,29.17183883,28.76335079,28.03636429,27.3045862,26.56073654,25.78831377,24.99363076,
Europe & Central Asia,ECS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,41.16350083,41.89204892,42.33021686,41.95175976,41.59351702,41.36421469,41.24716052,41.24000956,41.23722049,41.23466253,41.17441715,41.02776817,40.83987358,40.65417256,40.45582654,40.2496817,40.00615154,39.70457964,39.21396126,38.7251388,38.2559826,37.80682975,37.38730386,37.09300045,36.81457617,36.56093639,36.3535898,36.21701599,36.23391235,36.25481712,36.24561053,36.20982376,36.14981887,34.81427458,33.432047,32.01396005,30.55700578,29.06157062,27.98453705,26.87948182,25.7530764,24.56445153,23.35901171,23.2694984,23.16045701,23.01509475,22.81485564,22.56128153,21.96805203,21.39137415,20.83297507,20.25358351,19.66967816,19.0281578,18.40985874,17.81307166,17.21199034,16.63717214,
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.1764,130.6982,130.22,129.2536,128.2872,127.3208,126.3544,125.388,123.242,121.096,118.95,116.804,114.658,112.2314,109.8048,107.3782,104.9516,102.525,100.6942,98.8634,97.0326,95.2018,93.371,92.436,91.501,90.566,89.631,88.696,88.0564,87.4168,86.7772,86.1376,85.498,85.2612,85.0244,84.7876,84.5508,84.314,83.9536,83.5932,83.2328,82.8724,82.512,82.6118,82.7116,82.8114,82.9112,83.011,81.8738,80.7366,79.5994,78.4622,77.325,76.6434,75.9618,75.2802,74.5986,73.917,
"Egypt, Arab Rep.",EGY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.2574,149.8082,149.359,148.4606,147.5622,146.6638,145.7654,144.867,142.8456,140.8242,138.8028,136.7814,134.76,133.4124,132.0648,130.7172,129.3696,128.022,125.9588,123.8956,121.8324,119.7692,117.706,111.3864,105.0668,98.7472,92.4276,86.108,84.8572,83.6064,82.3556,81.1048,79.854,75.3252,70.7964,66.2676,61.7388,57.21,56.2648,55.3196,54.3744,53.4292,52.484,51.73,50.976,50.222,49.468,48.714,49.9,51.086,52.272,53.458,54.644,53.7236,52.8032,51.8828,50.9624,50.042,
Euro area,EMU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.08117004,28.18181016,29.25874691,29.93772519,30.62120956,31.33763863,32.10077933,32.90665887,33.11528806,33.30428333,33.41692727,33.49971802,33.55997187,32.57466901,31.58312813,30.59576981,29.61353479,28.61498145,27.25233436,25.8895182,24.53121661,23.17764734,21.83031343,20.68001153,19.52947018,18.37922698,17.24546951,16.12000059,15.63234112,15.1418704,14.64891552,14.15593621,13.65833035,13.18802475,12.7129025,12.2291495,11.73399894,11.23132936,11.2731443,11.30691461,11.33070425,11.3409851,11.34022811,11.1432828,10.93694328,10.72705031,10.51350265,10.30253243,9.946095889,9.589387219,9.232562768,8.872736794,8.515247843,8.297705968,8.086371165,7.882998376,7.680704613,7.483594858,
Eritrea,ERI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,119.4878,118.9664,118.445,118.0418,117.6386,117.2354,116.8322,116.429,116.1544,115.8798,115.6052,115.3306,115.056,115.056,115.056,115.056,115.056,115.056,115.334,115.612,115.89,116.168,116.446,115.8296,115.2132,114.5968,113.9804,113.364,112.3268,111.2896,110.2524,109.2152,108.178,106.1244,104.0708,102.0172,99.9636,97.91,94.805,91.7,88.595,85.49,82.385,81.1238,79.8626,78.6014,77.3402,76.079,73.0652,70.0514,67.0376,64.0238,61.01,59.1302,57.2504,55.3706,53.4908,51.611,
Spain,ESP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,10.0564,10.3502,10.644,11.0234,11.4028,11.7822,12.1616,12.541,13.4562,14.3714,15.2866,16.2018,17.117,18.8192,20.5214,22.2236,23.9258,25.628,24.752,23.876,23,22.124,21.248,20.0218,18.7956,17.5694,16.3432,15.117,14.0294,12.9418,11.8542,10.7666,9.679,9.3544,9.0298,8.7052,8.3806,8.056,8.499,8.942,9.385,9.828,10.271,10.6604,11.0498,11.4392,11.8286,12.218,11.574,10.93,10.286,9.642,8.998,8.918,8.838,8.758,8.678,8.598,
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.4402,21.4466,21.453,22.4152,23.3774,24.3396,25.3018,26.264,27.7348,29.2056,30.6764,32.1472,33.618,34.8716,36.1252,37.3788,38.6324,39.886,40.1742,40.4624,40.7506,41.0388,41.327,41.965,42.603,43.241,43.879,44.517,45.0314,45.5458,46.0602,46.5746,47.089,43.7448,40.4006,37.0564,33.7122,30.368,28.9982,27.6284,26.2586,24.8888,23.519,23.3278,23.1366,22.9454,22.7542,22.563,21.2766,19.9902,18.7038,17.4174,16.131,15.4298,14.7286,14.0274,13.3262,12.625,
Ethiopia,ETH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,115.9074,115.8902,115.873,115.7786,115.6842,115.5898,115.4954,115.401,116.1896,116.9782,117.7668,118.5554,119.344,119.6128,119.8816,120.1504,120.4192,120.688,120.9034,121.1188,121.3342,121.5496,121.765,121.282,120.799,120.316,119.833,119.35,119.0148,118.6796,118.3444,118.0092,117.674,117.6464,117.6188,117.5912,117.5636,117.536,115.0704,112.6048,110.1392,107.6736,105.208,100.8806,96.5532,92.2258,87.8984,83.571,81.745,79.919,78.093,76.267,74.441,72.0446,69.6482,67.2518,64.8554,62.459,
European Union,EUU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.86157523,39.83091048,40.74401654,40.72352423,40.6486235,40.56254512,40.52587394,40.51845805,39.88722878,39.26575756,38.62781509,37.96467429,37.28430999,36.55569272,35.7877298,34.97889501,34.12079936,33.16880345,31.90327641,30.67695872,29.54261835,28.49762744,27.57388534,26.89001151,26.20700633,25.48707272,24.74823325,23.98313777,23.43551133,22.87143952,22.30666106,21.71953786,21.13712751,20.39643662,19.61611804,18.7812881,17.90512501,17.00191454,16.72048634,16.44701001,16.18974084,15.91133906,15.64548991,15.56943101,15.47415393,15.34350469,15.15649756,14.92480052,14.31178691,13.722867,13.1619139,12.60410008,12.05054904,11.65225453,11.26461451,10.8830093,10.49500425,10.11605534,
Fragile and conflict affected situations,FCS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,141.7163523,141.8621625,141.9686613,141.5893619,141.1031891,140.5140818,139.8488674,139.1249857,137.7115515,136.3973208,135.2501032,134.28137,133.4864646,132.4275355,131.3563096,130.2066078,128.9611255,127.656237,125.7857064,123.8982344,122.0038966,120.0625697,118.1072639,116.5522608,114.9988748,113.4594411,111.8726188,110.3317902,109.6600635,109.0878824,108.5925155,108.1559686,107.7796103,107.3824564,106.912608,106.3500534,105.7334963,105.0714545,104.4325347,103.8256021,103.2739627,102.7908263,102.3367762,101.8696125,101.413409,100.9583872,100.5210859,100.0938179,98.68036973,97.24315815,95.77339843,94.28801698,92.74806463,91.4803382,90.16232257,88.80094744,87.45847188,86.10793544,
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,29.014,29.278,29.542,30.41,31.278,32.146,33.014,33.882,32.7628,31.6436,30.5244,29.4052,28.286,27.3324,26.3788,25.4252,24.4716,23.518,22.1426,20.7672,19.3918,18.0164,16.641,15.8578,15.0746,14.2914,13.5082,12.725,12.456,12.187,11.918,11.649,11.38,10.9968,10.6136,10.2304,9.8472,9.464,9.6894,9.9148,10.1402,10.3656,10.591,10.319,10.047,9.775,9.503,9.231,8.8694,8.5078,8.1462,7.7846,7.423,7.2922,7.1614,7.0306,6.8998,6.769,
Fiji,FJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,112.6104,110.2872,107.964,101.3952,94.8264,88.2576,81.6888,75.12,71.893,68.666,65.439,62.212,58.985,59.4504,59.9158,60.3812,60.8466,61.312,60.7704,60.2288,59.6872,59.1456,58.604,59.539,60.474,61.409,62.344,63.279,63.2058,63.1326,63.0594,62.9862,62.913,59.4206,55.9282,52.4358,48.9434,45.451,44.594,43.737,42.88,42.023,41.166,41.9814,42.7968,43.6122,44.4276,45.243,44.7742,44.3054,43.8366,43.3678,42.899,43.1076,43.3162,43.5248,43.7334,43.942,
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,33.9466,35.2468,36.547,36.5406,36.5342,36.5278,36.5214,36.515,36.7978,37.0806,37.3634,37.6462,37.929,36.0826,34.2362,32.3898,30.5434,28.697,26.9754,25.2538,23.5322,21.8106,20.089,18.8018,17.5146,16.2274,14.9402,13.653,13.1202,12.5874,12.0546,11.5218,10.989,10.7528,10.5166,10.2804,10.0442,9.808,10.0006,10.1932,10.3858,10.5784,10.771,10.6224,10.4738,10.3252,10.1766,10.028,9.9102,9.7924,9.6746,9.5568,9.439,9.2798,9.1206,8.9614,8.8022,8.643,
Faroe Islands,FRO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,75.3684,75.1512,74.934,74.934,74.934,74.934,74.934,74.934,74.934,74.934,74.934,74.934,74.934,73.7456,72.5572,71.3688,70.1804,68.992,67.9136,66.8352,65.7568,64.6784,63.6,61.5712,59.5424,57.5136,55.4848,53.456,52.4374,51.4188,50.4002,49.3816,48.363,47.6548,46.9466,46.2384,45.5302,44.822,42.7102,40.5984,38.4866,36.3748,34.263,32.4956,30.7282,28.9608,27.1934,25.426,24.052,22.678,21.304,19.93,18.556,17.6296,16.7032,15.7768,14.8504,13.924,
Gabon,GAB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,180.3142,182.6496,184.985,186.862,188.739,190.616,192.493,194.37,195.7266,197.0832,198.4398,199.7964,201.153,202.7654,204.3778,205.9902,207.6026,209.215,209.2748,209.3346,209.3944,209.4542,209.514,207.4262,205.3384,203.2506,201.1628,199.075,195.5386,192.0022,188.4658,184.9294,181.393,177.3726,173.3522,169.3318,165.3114,161.291,156.7246,152.1582,147.5918,143.0254,138.459,135.5162,132.5734,129.6306,126.6878,123.745,121.2392,118.7334,116.2276,113.7218,111.216,108.033,104.85,101.667,98.484,95.301,
United Kingdom,GBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,84.7406,86.7628,88.785,84.3684,79.9518,75.5352,71.1186,66.702,61.9316,57.1612,52.3908,47.6204,42.85,40.3392,37.8284,35.3176,32.8068,30.296,29.8032,29.3104,28.8176,28.3248,27.832,28.5994,29.3668,30.1342,30.9016,31.669,31.4378,31.2066,30.9754,30.7442,30.513,30.4738,30.4346,30.3954,30.3562,30.317,29.5742,28.8314,28.0886,27.3458,26.603,26.3874,26.1718,25.9562,25.7406,25.525,23.9688,22.4126,20.8564,19.3002,17.744,16.6948,15.6456,14.5964,13.5472,12.498,
Georgia,GEO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.4154,28.4562,28.497,29.8682,31.2394,32.6106,33.9818,35.353,35.0886,34.8242,34.5598,34.2954,34.031,35.0946,36.1582,37.2218,38.2854,39.349,40.979,42.609,44.239,45.869,47.499,48.7602,50.0214,51.2826,52.5438,53.805,56.8282,59.8514,62.8746,65.8978,68.921,67.2456,65.5702,63.8948,62.2194,60.544,58.1054,55.6668,53.2282,50.7896,48.351,48.832,49.313,49.794,50.275,50.756,50.9344,51.1128,51.2912,51.4696,51.648,50.499,49.35,48.201,47.052,45.903,
Ghana,GHA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.3448,148.2344,148.124,147.6896,147.2552,146.8208,146.3864,145.952,145.2312,144.5104,143.7896,143.0688,142.348,141.1616,139.9752,138.7888,137.6024,136.416,134.7974,133.1788,131.5602,129.9416,128.323,126.263,124.203,122.143,120.083,118.023,115.186,112.349,109.512,106.675,103.838,101.2128,98.5876,95.9624,93.3372,90.712,88.4626,86.2132,83.9638,81.7144,79.465,78.3214,77.1778,76.0342,74.8906,73.747,73.3528,72.9586,72.5644,72.1702,71.776,70.743,69.71,68.677,67.644,66.611,
Gibraltar,GIB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,203.0624,200.8202,198.578,196.3204,194.0628,191.8052,189.5476,187.29,185.9788,184.6676,183.3564,182.0452,180.734,180.3042,179.8744,179.4446,179.0148,178.585,178.7728,178.9606,179.1484,179.3362,179.524,179.8862,180.2484,180.6106,180.9728,181.335,181.1282,180.9214,180.7146,180.5078,180.301,179.1144,177.9278,176.7412,175.5546,174.368,172.5512,170.7344,168.9176,167.1008,165.284,163.303,161.322,159.341,157.36,155.379,153.4778,151.5766,149.6754,147.7742,145.873,143.7572,141.6414,139.5256,137.4098,135.294,
"Gambia, The",GMB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,198.0144,199.6612,201.308,203.1906,205.0732,206.9558,208.8384,210.721,211.6976,212.6742,213.6508,214.6274,215.604,215.0062,214.4084,213.8106,213.2128,212.615,210.352,208.089,205.826,203.563,201.3,196.8704,192.4408,188.0112,183.5816,179.152,173.9616,168.7712,163.5808,158.3904,153.2,149.3334,145.4668,141.6002,137.7336,133.867,131.0224,128.1778,125.3332,122.4886,119.644,116.826,114.008,111.19,108.372,105.554,103.027,100.5,97.973,95.446,92.919,90.175,87.431,84.687,81.943,79.199,
Guinea-Bissau,GNB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,108.0446,108.2268,108.409,108.5912,108.7734,108.9556,109.1378,109.32,109.0966,108.8732,108.6498,108.4264,108.203,108.4174,108.6318,108.8462,109.0606,109.275,111.917,114.559,117.201,119.843,122.485,124.409,126.333,128.257,130.181,132.105,133.3378,134.5706,135.8034,137.0362,138.269,137.5052,136.7414,135.9776,135.2138,134.45,133.029,131.608,130.187,128.766,127.345,126.2034,125.0618,123.9202,122.7786,121.637,116.9292,112.2214,107.5136,102.8058,98.098,95.3748,92.6516,89.9284,87.2052,84.482,
Equatorial Guinea,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,174.8168,175.0294,175.242,176.151,177.06,177.969,178.878,179.787,179.4832,179.1794,178.8756,178.5718,178.268,177.9022,177.5364,177.1706,176.8048,176.439,176.454,176.469,176.484,176.499,176.514,178.7398,180.9656,183.1914,185.4172,187.643,189.366,191.089,192.812,194.535,196.258,194.8878,193.5176,192.1474,190.7772,189.407,187.2834,185.1598,183.0362,180.9126,178.789,177.949,177.109,176.269,175.429,174.589,173.0264,171.4638,169.9012,168.3386,166.776,164.5452,162.3144,160.0836,157.8528,155.622,
